worker_id,pre_absorption,pre_productivity,pre_ai_use,pre_monitoring,pre_redesign,skill,occupation,shock_productivity,shock_quality,productivity_drop,recovery_time,cumulative_loss
19,0.38700940047670357,0.8531944249093926,0.6941722398100943,0.7233516736076402,0.5264131604323591,0.4041151121652696,Analyst,0.9369304372010551,0.8697268226711894,-0.0837360122916625,1,0.0
20,0.4709548942065367,0.9619078782626713,0.7898456035192014,0.71037562282507,0.6482384005439732,0.6665345970000559,Analyst,1.0890918863487256,0.9726201271035384,-0.12718400808605423,1,0.0
21,0.32134010608629276,0.8690196167469896,0.5954347556318693,0.7848134333608918,0.39932207448531776,0.503915756549154,Analyst,0.9889474822283608,0.9383382208897356,-0.11992786548137124,1,0.0
22,0.4553276504161641,0.9072282471800828,0.8477125675808201,0.8025370145606455,0.6183729995814047,0.5540706001685967,Analyst,1.0173884208960948,0.9611765558987475,-0.11016017371601206,1,0.0
23,0.3969111714292889,0.91744964852907,0.7234221665340096,0.8005653531191814,0.5414060306969928,0.5706988151667276,Analyst,1.0562393074046172,0.958772845094095,-0.13878965887554728,1,0.0
24,0.3984677966265902,0.8345777125437767,0.6798266708366348,0.7162328785534762,0.6048681590274496,0.3160383503533413,Analyst,0.9287905641530049,0.8712634411584435,-0.09421285160922821,1,0.0
25,0.3963791157773514,0.868290594147318,0.6971710755115785,0.7306462940684136,0.6754132236288475,0.3865091000180094,Analyst,0.9566087302083526,0.910592010503438,-0.08831813606103456,1,0.0
26,0.5076744501706946,0.8890942244606291,0.7776066753171464,0.7659255233378804,0.6536154707932837,0.4208167426047193,Analyst,1.0136031008352295,0.9306858679189368,-0.1245088763746004,1,0.0
27,0.3977873472880561,0.9015392207071502,0.6955197178442556,0.7293221181807021,0.5106115484972429,0.6296856431143726,Analyst,1.0065102788411038,0.9458968556516313,-0.10497105813395358,1,0.0
28,0.4030297106798889,0.9339696394799271,0.7611757635919238,0.7490483513216143,0.538404059150406,0.6596880994377131,Analyst,1.020181394668733,0.9465645261351959,-0.08621175518880597,1,0.0
29,0.4191477293749927,0.8584384212644613,0.7554097528479439,0.7985725924490042,0.5975416232048725,0.389240557047624,Analyst,0.9354524921875264,0.9332069410344555,-0.077014070923065,1,0.0
30,0.3719311902530371,0.906632544904614,0.721748173706241,0.7895645730206229,0.4312441876369458,0.6128437832614617,Analyst,1.0012935049015492,0.9372694725985063,-0.09466095999693525,1,0.0
31,0.37093063504122836,0.8829258576595238,0.7562296595181486,0.7148318905619652,0.4672739140022716,0.5134361772317539,Analyst,0.9584047018389743,0.8797389672339969,-0.0754788441794505,1,0.004703206733392751
32,0.39039062807117797,0.8835474617508348,0.7267034028397628,0.7710695836744307,0.5764951624683975,0.4894770801320388,Analyst,1.0245162687895248,0.8957829107200248,-0.14096880703869008,1,0.0
33,0.4116452715380835,0.9172524965039056,0.8063787364636228,0.763150534025692,0.5344978225158211,0.5689272634470668,Analyst,1.0056684384201218,0.9251946445513061,-0.08841594191621616,1,0.0
34,0.3812388649749376,0.8702658653932234,0.6774879618453653,0.7937480435940711,0.595389224641011,0.447242766646473,Analyst,0.9660980668211532,0.9176786564262006,-0.09583220142792981,1,0.0
35,0.35457306500452174,0.844998340950637,0.6986841558201264,0.7537545190230597,0.5772658793832214,0.3853619582198969,Analyst,0.8961170748262033,0.8876561910574982,-0.05111873387556631,1,0.0
36,0.442072815900241,0.9115977726883733,0.7599103821966785,0.8084190716943699,0.5469152773722411,0.5765934536279721,Analyst,1.013891765619187,0.9419659777533426,-0.10229399293081376,1,0.0
37,0.4236247749926812,0.9097568454694439,0.7598579508412453,0.7622107450875985,0.49200667973381257,0.5277246592063084,Analyst,0.9828541031635009,0.9058885972172948,-0.07309725769405695,1,0.0
38,0.39524921632855425,0.9427770366362157,0.7036744684710566,0.8271126789664285,0.4362353159419722,0.7000457530694701,Analyst,1.0006919046087175,0.9731332274826713,-0.05791486797250178,1,0.0
39,0.40197810640563103,0.8635561348812748,0.7475596096586621,0.734380575580427,0.49903970460596314,0.3957908733870999,Analyst,0.9269270700518543,0.8365973792232343,-0.06337093517057946,1,0.0
40,0.3785081143619665,0.904999474957805,0.6049906776837007,0.7797481204444239,0.5758320528624961,0.6510287982717667,Analyst,1.0204489980256464,0.9296274818346778,-0.1154495230678414,1,0.0
41,0.48586365208612614,0.992253568240038,0.7680051848024844,0.8021193656643069,0.6372430395809223,0.7901097058629032,Analyst,1.0876332168383795,1.0190533116368083,-0.09537964859834158,1,0.0
42,0.40359785776973534,0.91321472366161,0.7128212206946374,0.8095698488573252,0.5983172946780668,0.6008228934535105,Analyst,1.024839081271289,0.9423057345660619,-0.11162435760967904,1,0.0
43,0.445083831920878,0.8978226719186388,0.7331694799647622,0.810740309084399,0.5175094011361507,0.527217902481745,Analyst,0.9943753296305786,0.9632083302454083,-0.09655265771193977,1,0.0
44,0.30441403041005616,0.8504573131065459,0.5672317771516155,0.7745441557989146,0.5543438421330709,0.4268212870125842,Analyst,0.9488098944130531,0.9289753554009487,-0.09835258130650715,1,0.0
45,0.4542648512248859,0.8722371104935137,0.7556110844275501,0.8035215263588711,0.624449324947814,0.3597931588082685,Analyst,0.9473967904512138,0.8956830415367371,-0.07515967995770012,1,0.0
46,0.509442073369575,0.9633340951079123,0.7928189061853094,0.8081985822455751,0.5642322734372612,0.7567585929928288,Analyst,1.1167252641887562,0.9944174298956746,-0.15339116908084383,1,0.0
47,0.4555528913072274,0.9301606820420973,0.6968306767738428,0.7804061456801715,0.6015340326856876,0.6203061083979404,Analyst,1.0382087809186027,0.9363334987027301,-0.10804809887650535,1,0.0
48,0.5085959152245325,0.9333242063626329,0.7945199686767909,0.7961538473834912,0.6590423004916953,0.6058677529985973,Analyst,1.0865621095783597,0.9567385164663392,-0.15323790321572683,1,0.0
49,0.4991393160822886,0.9394950337809356,0.8210139715681702,0.7680266162028964,0.5662755880964692,0.5245922631797673,Analyst,1.073002531523345,0.9731154571529687,-0.13350749774240933,1,0.0
50,0.3930584879615167,0.9170387242717573,0.8050090470766793,0.7858133496180693,0.4936101020039983,0.6162448252326802,Analyst,1.03650886671753,0.9736485071819749,-0.1194701424457727,1,0.0
51,0.3998145518360952,0.9343997090787328,0.7058800168918257,0.8149759409202456,0.46480638170012767,0.6922890038201541,Analyst,1.0560806989114695,1.0011802259101534,-0.12168098983273667,1,0.0
52,0.447782406728998,0.9239681978772707,0.7199772497478171,0.7114731297538974,0.6189614831389805,0.6491078764118818,Analyst,1.0117882594847325,0.9282760357253697,-0.08782006160746181,1,0.0
53,0.42711845397276216,0.9013357536319525,0.8047382851226527,0.740317821877912,0.5600024526825375,0.5012730809495768,Analyst,1.030567446108015,0.9416875375559766,-0.12923169247606248,1,0.0
54,0.4393407372251062,0.9554439585098201,0.7650076286567984,0.8158912767782727,0.5559891494237685,0.7472841847961156,Analyst,1.1074796356153247,1.016048091766969,-0.15203567710550459,1,0.0
55,0.38451489553512985,0.9113325368965967,0.6396421943428265,0.74355407693747,0.5585702795624178,0.622179115800737,Analyst,0.9942973655895004,0.9107301398772677,-0.08296482869290378,1,0.0
56,0.35675580957876984,0.8712414613800407,0.7187036402389211,0.7369093414604089,0.5089035929353067,0.4762458474400055,Analyst,0.9444854774880929,0.9073584209371576,-0.0732440161080522,1,0.0
57,0.34773704024013535,0.8417469189644976,0.7088245726055773,0.7218257595974353,0.5909159388836365,0.3446993745024561,Analyst,0.9303073303098377,0.8504434217078024,-0.0885604113453401,1,0.0
58,0.43931144097102814,0.9767515695513659,0.836882347616163,0.8412279693386754,0.6716271149043844,0.7004404077218709,Analyst,1.0990789523676325,0.9773806346938345,-0.12232738281626665,2,0.027808778913420706
59,0.39335062177969904,0.9171577807237924,0.7231146216565915,0.7435547998778531,0.5368855732559782,0.6319469871293845,Analyst,0.9887169836203369,0.918063858675354,-0.0715592028965445,1,0.0
60,0.3591945129051644,0.9011453001991023,0.7151557431352298,0.7038568875031557,0.5012825675200527,0.5885431552806698,Analyst,0.9519549084575666,0.892669413789056,-0.050809608258464256,1,0.0
61,0.44169444168211813,0.9773760798746398,0.7345608461831478,0.827364709468261,0.5320346240401792,0.8088048182210074,Analyst,1.0907625759112565,1.0135920267337066,-0.11338649603661666,1,0.022917153697381232
62,0.4346764427655712,0.9587855398108699,0.7365972085528162,0.8138997837489897,0.5498637135012989,0.7348245528036368,Analyst,1.0614226354365188,0.9735016758372744,-0.10263709562564893,1,0.0
63,0.38353551388956386,0.8831899609170494,0.7420726326943552,0.7478909528883976,0.5136545907166343,0.5408894051248997,Analyst,0.964166513104103,0.9470920381169953,-0.08097655218705357,1,0.0
64,0.4508554714481142,0.8865868099446017,0.7486361935245877,0.7487165262131885,0.4862330242336583,0.4952732950810056,Analyst,0.9678979594171914,0.9259215397137006,-0.08131114947258966,1,0.0
65,0.4606059502386362,0.8988123043830448,0.806775189197168,0.7848447210756776,0.6065447740580486,0.5320092769439841,Analyst,1.018374988858618,0.9793981619218473,-0.11956268447557317,1,0.0
66,0.3510321592231794,0.8647620687040121,0.7606913262486935,0.7434580973256018,0.4567449351380121,0.4910751862760752,Analyst,0.9725352006977813,0.9163995237537333,-0.10777313199376926,1,0.0
67,0.3748835737871102,0.8694446840097403,0.671799953683027,0.7820238107946695,0.4621892830802376,0.4790388054099103,Analyst,0.9453332476166235,0.9058692897483135,-0.07588856360688323,1,0.0
68,0.4271097613228334,0.9541834252901751,0.7993715265467446,0.7932859326417393,0.4784901073256723,0.734794395133618,Analyst,0.9973255471164272,0.9532533044510956,-0.0431421218262521,1,0.0
69,0.46742895279460744,0.9150243133760807,0.8009580511728736,0.7503041849470194,0.584313222841018,0.5182857210464692,Analyst,1.0246148382345703,0.9543102739277095,-0.10959052485848964,1,0.0
70,0.39353391522705217,0.8462081587576191,0.7303465138243587,0.7182434627150283,0.4870030015573665,0.3426289438747966,Analyst,0.9500555111865342,0.8846035698884896,-0.10384735242891507,1,0.0
71,0.4735381923650194,0.9298486407210188,0.745550231710261,0.7447613182171585,0.6536908653439087,0.5969958982418729,Analyst,1.0363785853219702,0.9694160193585302,-0.10652994460095144,1,0.0
72,0.3991080349421293,0.9389475196296283,0.7820285656827626,0.7855373375846701,0.510432733603879,0.6379914785427516,Analyst,1.0547198187492823,0.9343706848247204,-0.11577229911965403,1,0.0
73,0.4487990818106905,0.9262606167052837,0.778250241380279,0.7635289114636534,0.606548735232119,0.5884020906781412,Analyst,1.0617127446008983,0.9765423749241933,-0.13545212789561456,1,0.0
74,0.4027533665873789,0.9011601813931847,0.7329074395926691,0.736534905316413,0.5457458072850403,0.5778874480443761,Analyst,1.0011530533535022,0.9036817361469436,-0.09999287196031759,1,0.0
75,0.3866129203390603,0.9019802117627096,0.7518390731153731,0.7891940920427107,0.5190209495533594,0.6084799549797132,Analyst,1.039280322203268,0.9625000677666226,-0.13730011044055845,1,0.0
76,0.5159218599447308,0.9972517953369305,0.8109423727326961,0.7929968988984486,0.6609218248633211,0.7219231667231204,Analyst,1.1005440267584587,1.015315094482003,-0.10329223142152821,1,0.0003139290421700913
77,0.38910294068161616,0.8740530109497392,0.6746285314864139,0.7141444833137292,0.5156618274847772,0.5239383870259985,Analyst,0.9688691973831295,0.8806979816811205,-0.09481618643339029,1,0.0
78,0.3800192306899671,0.9254122748603036,0.664291970460175,0.7762802226514375,0.5226246974559239,0.6675910720613641,Analyst,1.0214886589080894,0.9265588458781409,-0.09607638404778573,1,0.0
79,0.469314348878265,0.9158431140350392,0.7950343104503048,0.7491579957154209,0.6541634465336919,0.5989437095574055,Analyst,1.0285452479231834,0.9252991854648069,-0.11270213388814421,1,0.0
80,0.402606382900227,1.0410158364708813,0.6955436629942977,0.7720754031759925,0.5606879035910397,0.95,Analyst,1.060287058422567,0.9944152463681025,-0.019271221951685735,2,0.03114766505687716
81,0.4118412784139336,0.9315137837078906,0.6811124091698482,0.7476724127482574,0.5132307468432601,0.6558605864731929,Analyst,1.0246442321075422,0.957673567636692,-0.09313044839965157,1,0.0
82,0.40232113194646935,0.9207716861858547,0.7578976893572913,0.8029881684142538,0.5215549784205493,0.5797459263394575,Analyst,0.9693411864187521,0.9437399867990148,-0.04856950023289741,1,0.0
83,0.36660702060751554,0.9068289244259147,0.7217276046082067,0.67155819225281,0.4821605040505618,0.6284338807772659,Analyst,1.0196936215809993,0.8979320806543423,-0.11286469715508463,1,0.0
84,0.42715562077099956,0.9607130119372773,0.7251198117176224,0.8342885895496261,0.5520325252723473,0.660687665563037,Analyst,1.0171319776820118,0.9418719622710082,-0.056418965744734484,1,0.0
85,0.5028036083722753,0.9021914859566745,0.7770967660091501,0.81777128468859,0.6761606595147687,0.5108702404443712,Analyst,0.9954887083945932,0.9335337664828764,-0.09329722243791871,1,0.0
86,0.3856339815841682,0.8193076772281979,0.7625460562028306,0.7368974437398196,0.538426598605313,0.2413447748303462,Analyst,0.8835495629718707,0.8623773473282242,-0.06424188574367284,1,0.0
87,0.5303984539037263,1.0096507576161826,0.8003487633001866,0.8371631946843292,0.6284554948802559,0.803723705042224,Analyst,1.139372811236174,1.0195067844291552,-0.12972205361999145,1,0.007054332532195451
88,0.4620950139649115,0.9103984707858925,0.8159734912415921,0.7793588589969507,0.5662078934139592,0.5918602768121292,Analyst,1.058282554545561,0.9770181497752676,-0.14788408375966844,1,0.0
89,0.36347158354472975,0.8672755488909129,0.7074036157059952,0.7387690237967204,0.5666630666906383,0.4419057941570045,Analyst,0.9664603287150751,0.9033644498014949,-0.0991847798241623,1,0.0
90,0.3740823871823348,0.9513166896376809,0.6865923430249163,0.7524948791925138,0.5073553909043513,0.7578736774986192,Analyst,1.044151279309246,0.9462033798812554,-0.0928345896715651,2,0.007115053781526104
91,0.35848613630682796,0.8775847859722198,0.6188686755889264,0.6920302659998929,0.5367573493785069,0.6128574338166093,Analyst,0.958151844475522,0.8888951421108157,-0.08056705850330226,1,0.0
92,0.4474905236197374,0.9191725905136657,0.7572072845835666,0.8159227832596064,0.5636218459340664,0.5464838169926524,Analyst,0.9944871787219408,0.9149817907562156,-0.07531458820827508,1,0.0
93,0.4490613002924341,0.909613054511054,0.782339909733027,0.7668868431768517,0.5417643474959528,0.5382654817896276,Analyst,1.00208987590601,0.8905368887929127,-0.09247682139495594,1,0.0
94,0.3676950186121529,0.8982260161340797,0.7436648529832347,0.7256221636768697,0.5262271558951326,0.5576975538706435,Analyst,1.0067746482213915,0.9244902207529663,-0.1085486320873118,1,0.0
95,0.4009526642922815,0.9245325596632012,0.7335075346102402,0.759245295599422,0.6115151725996384,0.6771242689207582,Analyst,1.0328770897108812,0.9454131482145604,-0.10834453004767997,1,0.0
96,0.3418266034325759,0.8855119607406599,0.5786580800342861,0.7603313035888324,0.5716839136804035,0.560533118454617,Analyst,0.9495700227186173,0.9080048471955902,-0.06405806197795749,1,0.0
97,0.3988229140114253,0.9236008913942303,0.6675788946415802,0.7280712047596316,0.5862953285326092,0.6331937322392454,Analyst,1.004517085713654,0.947396219727174,-0.08091619431942376,1,0.0
98,0.5095356273711567,0.9867706836757744,0.7979430385720442,0.803468963983106,0.6614211556791042,0.7816853426949288,Analyst,1.1388196731037799,1.0007156068375425,-0.1520489894280055,1,0.0
99,0.42607409638421023,0.8775985003537098,0.7889756196517246,0.7695205362107598,0.604076486833973,0.4466417492353845,Analyst,1.0105595732863377,0.8976431999010214,-0.13296107293262793,1,0.0
100,0.35620006155769646,0.9226575833049377,0.7396529956049449,0.7186206447104647,0.5314664298706353,0.6840606137351988,Analyst,1.0175313020470746,0.9531325452029189,-0.0948737187421369,1,0.0
101,0.47575107731779187,0.9386889433858894,0.7585619623011823,0.8252227879724646,0.6667273506857301,0.6053083175884353,Analyst,1.085335319835627,0.9854085508168645,-0.14664637644973766,1,0.0
102,0.42270874100359423,0.9559253498172356,0.7754763812186495,0.8476165345655315,0.5590325209327643,0.6522390494253975,Analyst,1.0904998563455144,0.992546363307933,-0.13457450652827874,1,0.0
103,0.38767002085009944,0.9033724745854114,0.6640179368169823,0.7280614393259296,0.49259943951082097,0.5829299723519552,Analyst,0.979508810212105,0.9189983493791903,-0.07613633562669364,1,0.0
104,0.4298686479626005,0.9253158154053432,0.7491461898546218,0.7727260066960431,0.5161520956484688,0.6328471532813832,Analyst,1.043896078455515,0.9383589530184815,-0.11858026305017166,1,0.0
105,0.53260491791888,0.943156050946547,0.8194428105058812,0.8443901313160953,0.6488373548966011,0.6155140388162023,Analyst,1.095466985951621,0.9629843962302505,-0.1523109350050741,1,0.0
106,0.3665258496256881,0.88703269373929,0.7426196555835263,0.7285476786439032,0.6136864797696784,0.5357242930666576,Analyst,0.9577747508697313,0.9262224174809074,-0.07074205713044135,1,0.0
107,0.4422740865382182,0.8888421436523044,0.7723807261071535,0.8168341690358847,0.5513284010874722,0.5073061377428569,Analyst,1.0174832213506795,0.950100521050029,-0.12864107769837507,1,0.0
108,0.39925079134914715,0.8693582016405046,0.7333504166203159,0.8103765997523806,0.47271602027216436,0.4512564168464672,Analyst,0.9239047046387837,0.906295303789994,-0.05454650299827912,1,0.0
109,0.37856000452279004,0.8273077500227114,0.8285856385227648,0.681343174011009,0.5056060252637098,0.2781791860834913,Analyst,0.8999371016750883,0.8331330745981497,-0.07262935165237694,1,0.0
110,0.47019750993127485,0.9304275905771113,0.7279949211974125,0.7367033231971251,0.6584963114027699,0.6508739399938219,Analyst,1.0028579744772486,0.9513240134564572,-0.07243038390013723,1,0.0
111,0.40042863995830735,0.9165498175789752,0.7369248220622135,0.7803082551530264,0.5868630302695834,0.5933045672832723,Analyst,1.0187231786500932,0.9523986696215291,-0.10217336107111796,1,0.0
112,0.5156165039252507,0.9929953628250228,0.826878883801365,0.8153443582122254,0.6993965388289511,0.8180724799903121,Analyst,1.1296058581474853,0.9974691802626184,-0.1366104953224625,1,0.00298346028512797
113,0.40098553810514836,0.8769759764958126,0.7690490296077662,0.7961170045878578,0.5959975194043441,0.4174676244883062,Analyst,0.9685926216428715,0.9372757486359943,-0.09161664514705892,1,0.0
114,0.3631859985505864,0.9114142606843529,0.7208480694399426,0.7233981302844165,0.5427765790007524,0.6729795597468428,Analyst,1.005874825982165,0.9648532622310411,-0.0944605652978121,1,0.0
115,0.3125562126672147,0.9055365175305298,0.5639246410557973,0.7229087182611086,0.4336609028472872,0.6532059810140664,Analyst,0.9906037829804163,0.9651238148982916,-0.08506726544988652,1,0.002100244747553326
116,0.3704379204694508,0.8477979726934585,0.7375766365828326,0.7237636979805684,0.6169483388569222,0.3486509756796533,Analyst,0.9454328530545255,0.9193680985927789,-0.09763488036106704,1,0.0
117,0.39066549528881866,0.848480000687425,0.6611857322786286,0.7463686412698174,0.5893095225776196,0.3074244884273808,Analyst,0.8962226799809176,0.8475076239688133,-0.04774267929349263,1,0.0
118,0.3800212482234746,0.9113784034183974,0.7371590960243368,0.7584613566302031,0.5359050393746891,0.6122961474775181,Analyst,0.9768686950063045,0.9093662858827152,-0.06549029158790709,1,0.0
119,0.4575348485712942,0.9648360203647451,0.7836622586685961,0.7891684043681875,0.5364920569722779,0.694196084126778,Analyst,1.0268266057130846,0.9500340933405237,-0.061990585348339455,1,0.0
120,0.5083241796762253,0.9270107943058079,0.8285010479243684,0.801673367815034,0.6320856833887839,0.5783826478341427,Analyst,1.0581251331770043,0.9183551863982622,-0.1311143388711964,1,0.0
121,0.369294412369011,0.8494403559954764,0.7672985302068587,0.7160521583919663,0.4688260064646424,0.3806656518812273,Analyst,0.9015895039496967,0.8613177173828901,-0.05214914795422032,1,0.0
122,0.44062559791862854,0.9372639747766867,0.7319707166037459,0.7980029868582906,0.6558950921735726,0.5992901711665398,Analyst,1.0401296139796852,0.9487326293179322,-0.10286563920299852,1,0.0
123,0.40639292994760723,0.9486026604630687,0.8049824039712663,0.7566458608418138,0.6470196024653332,0.6786025585725278,Analyst,1.0495491710199703,0.9478462609626844,-0.10094651055690151,1,0.0
124,0.4413490849139011,0.9397089265349298,0.7265496495963214,0.8076641452095688,0.5520663324548125,0.689884030447375,Analyst,1.0925388270506426,0.9952991906936223,-0.15282990051571288,1,0.0
125,0.43989914445509254,0.8593123567064296,0.7931606143094301,0.7752350157890179,0.7005724387532779,0.3743673563774413,Analyst,0.9919677512728345,0.8979711864246561,-0.13265539456640496,1,0.0
126,0.399267365566949,0.9195873463620637,0.6853537458344044,0.7005977542418897,0.49322344378247784,0.6447736336925602,Analyst,0.9780032801241227,0.9012339321166619,-0.058415933762059,1,0.0
127,0.3781743740441875,0.9260022750525317,0.7620224857233072,0.6906440264554361,0.5159774758692612,0.648106748666792,Analyst,0.9979633482341109,0.9166788005330472,-0.07196107318157918,1,0.0
128,0.4040798651230693,0.9047779824828392,0.7323492187952223,0.7470651901547986,0.5680925671477197,0.5701158750675929,Analyst,1.0330772503963825,0.9256769373682167,-0.1282992679135433,1,0.0
129,0.4786353323940406,0.9047560315336852,0.8159326598268496,0.8257831709605075,0.654100006751442,0.4580552014572283,Analyst,1.0330644527765243,0.954002377996998,-0.12830842124283903,1,0.0
130,0.4752656943588205,0.9636620833736173,0.75844016225202,0.7664352939271463,0.5868507816816041,0.726023039058888,Analyst,1.078952342773067,0.9775197043937697,-0.1152902593994497,1,0.0
131,0.4265358612268102,0.9265294554469478,0.7778965064730154,0.8348015651430025,0.6151018472086187,0.580413550326648,Analyst,1.0306212865924929,0.9691788018960509,-0.1040918311455451,1,0.0
132,0.35817023280250815,0.8840845744514724,0.6175075061462205,0.7337251607401469,0.5467685420920302,0.5118725658992185,Analyst,0.9520860172101515,0.9070187833101108,-0.06800144275867914,1,0.0
133,0.4365470167376208,0.9034261242129171,0.7345442336373541,0.7578171418784493,0.5816483162844539,0.608273365644157,Analyst,1.034641923650846,0.9333928994193504,-0.13121579943792883,1,0.0
134,0.4170186707227548,0.9223993541392577,0.7682630632244692,0.7777875130710807,0.5789042450788437,0.6020871317174249,Analyst,1.0213744850049744,0.9363881304365799,-0.09897513086571674,1,0.0
135,0.37452614716324617,0.8667760920092084,0.7387335710174339,0.7035451539217965,0.5921951167449448,0.4723193933429483,Analyst,0.942617052713373,0.8750702943961005,-0.07584096070416468,1,0.0
136,0.36391380918131405,0.8963208504084287,0.7514257491949153,0.7517047047904091,0.42315014923038985,0.539556349116815,Analyst,0.9547021259609628,0.9321737082549667,-0.05838127555253414,1,0.0
137,0.4415273490119473,0.9375947322182963,0.795000900070016,0.7130387315804134,0.6372383266402328,0.6255254662252585,Analyst,1.0909041169420004,0.973051964236897,-0.15330938472370415,1,0.0
138,0.43272668010933985,0.9640746455596968,0.7393621079393105,0.801604915939609,0.5434864223626648,0.7413251531972567,Analyst,1.0870535983271792,0.982870573471747,-0.12297895276748239,1,0.0
139,0.44143949734849325,0.9072237472568643,0.7814729885441151,0.758023115626903,0.511087365766808,0.5848376646721655,Analyst,1.0314914695279156,0.9275360915465624,-0.12426772227105132,1,0.0
140,0.3725357700857384,0.904558676343837,0.6699506717148266,0.7845297452545881,0.5297079407927129,0.6390368980623279,Analyst,1.015606754036575,0.9393114305063356,-0.11104807769273795,1,0.0
141,0.44913820243684155,0.9710390318074212,0.783234859496021,0.7881847063829903,0.5769250791897959,0.7413048831027063,Analyst,1.0792059231842195,0.9776885522154921,-0.10816689137679825,1,0.005126230712840241
142,0.5049777850167805,0.9647795326995,0.7942362682607519,0.8128338456549764,0.5669426405619724,0.6380970624536457,Analyst,1.0206174272816613,0.9637004002979848,-0.05583789458216126,1,0.0
143,0.4924394023886974,0.9452215640885818,0.770808217551657,0.7529672189964904,0.5818472553409101,0.6539422060280716,Analyst,1.075939115269388,0.9539982514189922,-0.1307175511808062,1,0.0
144,0.33886435484668215,0.8558690690935586,0.7288277437286601,0.7205719679358922,0.5198430675995633,0.470343016400973,Analyst,0.9228612360247156,0.8850189869105076,-0.06699216693115695,1,0.011900637126493141
145,0.4625283563973877,0.9331004168657031,0.6720821347283537,0.8180697492406488,0.6590202872505363,0.6566529110535021,Analyst,1.0831049126791723,0.9758413470408609,-0.1500044958134692,1,0.0
146,0.4378505975727047,0.9085788745458101,0.8151004141820236,0.7392011108918288,0.6660721863913683,0.5510457062404067,Analyst,1.0036627536338936,0.9074345921899821,-0.09508387908808347,1,0.0
